1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
2	0.961032	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
1	1.000000	1.000000	1.000000	0.000000
